id;edad;vecesmora3060;vecesmora6090;vecesmoragt90;porc_revolv_util;cv
39598;55;0;0;0;0.52;N
19980;79;0;0;0;0.01;N
17566;25;0;0;0;0.09;N
41188;46;0;0;0;0.33;N
30167;45;0;0;0;0.01;N
38587;41;0;0;0;0.91;N
21757;51;0;0;0;0.13;N
6971;45;0;0;0;0.01;N
62486;57;0;0;0;0.28;N
15600;62;0;0;0;0.01;N
758;55;0;0;0;0.1;N
41392;56;0;0;0;0.03;N
34292;55;0;0;0;0.01;N
40644;64;0;0;0;0;N
21800;34;0;0;0;0.09;N
38295;67;0;0;0;0.14;N
14557;47;0;0;0;0.58;N
20722;62;0;0;0;0.28;N
41453;56;0;0;0;0.53;N
30649;42;0;0;0;0.83;N
37767;55;0;0;0;0.85;N
16981;28;0;0;0;0.75;N
21767;44;0;0;0;0.28;N
45286;53;0;0;0;0.92;N
18150;53;0;0;0;0.5;N
3932;43;0;0;0;0.18;N
36002;40;0;0;0;0.01;N
23810;48;0;0;0;0.11;N
2670;61;0;0;0;0.05;N
61565;62;0;0;0;0.11;N
6236;62;0;0;0;0.75;N
34280;30;0;0;0;0;N
32883;50;0;0;0;0.15;N
64511;28;0;0;0;0.25;N
8910;46;0;0;0;0;N
7473;65;0;0;0;0.04;N
30892;43;0;0;0;0.1;S
38035;30;0;0;0;0.08;N
34616;30;0;0;0;1;N
5605;74;0;0;0;0.3;N
29702;55;0;0;0;0.6;N
11296;21;0;0;0;1;N
19067;43;0;0;0;0.13;N
29422;43;0;0;0;0.9;N
62303;61;0;0;0;0.11;N
30122;36;0;0;0;0.22;N
7151;43;0;0;0;0.31;N
20224;36;0;0;0;0.52;N
2777;56;0;0;0;0.01;N
9460;47;0;0;0;0.51;N
45505;64;0;0;0;0.07;N
29712;62;0;0;0;0.01;N
10610;39;0;0;0;0.02;N
61895;48;0;0;0;0.03;N
16064;43;0;0;0;0.11;N
31759;58;0;0;0;0.09;N
40588;49;0;0;0;0.7;N
41475;62;0;0;0;0.03;N
16003;64;0;0;0;0.01;N
21307;49;0;0;0;0.83;N
6556;30;0;0;0;0.66;N
61604;55;0;0;0;0.06;N
30507;38;0;0;0;0.51;N
39818;61;0;0;0;0.05;N
5104;73;0;0;0;0.02;N
4113;59;0;0;0;0.94;N
62575;60;0;0;0;0.02;N
37576;47;0;0;0;0.39;N
45401;58;0;0;0;0;N
20604;46;0;0;0;0.04;N
10205;68;0;0;0;0.05;N
34016;51;0;0;0;0.18;N
9484;64;0;0;0;0.01;N
45351;46;0;0;0;1;N
40989;48;0;0;0;0.02;N
61621;42;0;0;0;0.3;N
61256;58;0;0;0;0;N
34569;60;0;0;0;0.07;N
35948;42;0;0;0;0.74;N
40318;40;0;0;0;0.48;N
62282;72;0;0;0;0.05;N
64871;64;0;0;0;0.03;N
6362;46;0;0;0;0.01;N
37697;36;0;0;0;0.88;N
11180;42;0;0;0;0;N
2560;45;0;0;0;0.21;N
39207;52;0;0;0;0.31;N
32774;58;0;0;0;0.81;N
4778;52;0;0;0;0.67;N
30447;40;0;0;0;1;N
7233;30;0;0;0;0.42;N
6404;34;0;0;0;1;N
10933;51;0;0;0;0.54;N
6189;39;0;0;0;0.21;N
28302;34;0;0;0;0.77;N
32114;54;0;0;0;0.01;N
24635;26;0;0;0;0.71;N
35254;51;0;0;0;0.02;N
2900;59;0;0;0;0.4;N
61018;23;0;0;0;1;N
16865;53;0;0;0;1;N
15064;24;0;0;0;1;N
32255;63;0;0;0;0.21;N
17310;31;0;0;0;0.18;N
5939;63;0;0;0;0.1;N
18365;73;0;0;0;0.02;N
21625;26;0;0;0;0.11;N
61066;69;0;0;0;0.12;N
64733;38;0;0;0;0.04;N
39787;51;0;0;0;0.05;N
33987;61;0;0;0;0.05;N
33269;41;0;0;0;0.04;N
20842;63;0;0;0;1;N
981;36;0;0;0;0.9;N
39550;49;0;0;0;0.88;N
5093;61;0;0;0;0.33;N
39249;63;0;0;0;0.02;N
62070;30;0;0;0;0.95;N
28310;59;0;0;0;0.11;N
36784;77;0;0;0;0;N
2455;43;0;0;0;0.1;N
20133;46;0;0;0;0.36;N
39428;77;0;0;0;0.12;N
31009;51;0;0;0;0.3;N
18883;54;0;0;0;0.96;N
15732;45;0;0;0;0.43;N
32995;28;0;0;0;0.4;N
23612;52;0;0;0;0.08;N
39997;80;0;0;0;0.14;N
6573;57;0;0;0;0.29;N
23437;47;0;0;0;0.68;N
17037;68;0;0;0;0.78;N
18850;39;0;0;0;0.23;N
38929;51;0;0;0;0.05;N
38078;42;0;0;0;0.79;N
9001;29;0;0;0;0.13;N
31983;70;0;0;0;0.01;N
30698;63;0;0;0;0.76;N
9483;50;0;0;0;0.13;N
32391;47;0;0;0;0.09;N
30244;54;0;0;0;0.03;N
6019;47;0;0;0;0.11;N
37313;55;0;0;0;0.31;N
29778;52;0;0;0;0.23;N
19303;50;0;0;0;0.03;N
7789;55;0;0;0;0.33;N
749;43;0;0;0;0.09;N
64477;22;0;0;0;0.34;N
32788;61;0;0;0;0.02;N
25318;29;0;0;0;1;N
41585;59;0;0;0;0.03;N
31802;55;0;0;0;0.09;N
16271;53;0;0;0;0.06;N
39320;26;0;0;0;0;N
17402;65;0;0;0;0.23;N
16249;47;0;0;0;0.35;N
35532;57;0;0;0;0.12;N
9668;44;0;0;0;0.04;N
36355;39;0;0;0;0.59;N
19692;63;0;0;0;0.01;N
33740;48;0;0;0;0.65;N
19172;70;0;0;0;0.01;N
23063;61;0;0;0;0.04;N
16353;49;0;0;0;0.01;N
7385;58;0;0;0;1;N
39383;26;0;0;0;0;N
61252;52;0;0;0;0;N
7552;50;0;0;0;0.35;N
31414;43;0;0;0;0.16;N
39061;88;0;0;0;0;N
62482;32;0;0;0;0.01;N
16728;43;0;0;0;0.15;N
3982;73;0;0;0;0.18;N
19399;64;0;0;0;0.23;N
41257;63;0;0;0;0.42;N
5035;49;0;0;0;0.29;N
19492;41;0;0;0;0.22;N
35881;46;0;0;0;0.03;N
28835;59;0;0;0;0.01;N
38243;54;0;0;0;0.06;N
35658;35;0;0;0;0.94;N
37261;47;0;0;0;0.7;N
17411;57;0;0;0;0.36;N
40255;82;0;0;0;0.57;S
41594;57;0;0;0;0.72;S
31910;59;0;0;0;0.09;N
36606;63;0;0;0;0;N
21920;52;0;0;0;0;N
18938;34;0;0;0;0.79;N
38958;36;0;0;0;0.52;N
24373;53;0;0;0;1;N
39408;70;0;0;0;0.26;N
5072;52;0;0;0;0.08;N
2260;50;0;0;0;0.98;N
38248;64;0;0;0;0.87;N
32390;66;0;0;0;0.02;N
40126;43;0;0;0;0.27;N
8185;37;0;0;0;0.3;N
30127;57;0;0;0;0;N
34575;28;0;0;0;0;N
44883;40;0;0;0;0.06;N
6438;39;0;0;0;0.33;N
8679;39;0;0;0;1;N
40762;48;0;0;0;0.47;S
45265;54;0;0;0;0.62;N
20700;32;0;0;0;0.68;N
15772;35;0;0;0;0.74;N
33492;41;0;0;0;0.65;N
25632;61;0;0;0;0.01;N
28183;72;0;0;0;0.3;N
18444;33;0;0;0;0.05;N
21823;43;0;0;0;0.13;N
28976;29;0;0;0;0;N
62104;70;0;0;0;0.05;N
32416;52;0;0;0;0.18;S
46027;35;0;0;0;0.6;N
38241;58;0;0;0;0;N
61424;54;0;0;0;0.03;N
11037;65;0;0;0;0.03;N
5841;54;0;0;0;0.01;N
19672;46;0;0;0;0.14;N
8178;34;0;0;0;0.04;N
40442;54;0;0;0;0.08;N
20825;42;0;0;0;0.16;N
62245;36;0;0;0;0.08;N
37892;47;0;0;0;0.24;S
31678;55;0;0;0;0.01;N
22388;53;0;0;0;0.11;N
37689;69;0;0;0;1;N
22963;58;0;0;0;0.07;N
36073;79;0;0;0;0.05;N
64777;53;0;0;0;0.03;N
29980;78;0;0;0;0.03;N
8848;61;0;0;0;0.06;N
6505;55;0;0;0;0.04;N
39391;64;0;0;0;0.01;N
37202;65;0;0;0;0.03;N
44533;87;0;0;0;0.05;N
905;57;0;0;0;0.2;N
6941;76;0;0;0;0.59;N
28304;66;0;0;0;0.04;N
19474;55;0;0;0;0.65;N
15851;40;0;0;0;1;N
61150;39;0;0;0;1;N
36062;70;0;0;0;0.04;N
21370;57;0;0;0;0.06;N
45321;49;0;0;0;0.12;N
45716;72;0;0;0;0.15;N
25123;82;0;0;0;0;N
32566;51;0;0;0;0.03;N
41316;45;0;0;0;0.04;N
5916;59;0;0;0;0.24;N
23414;43;0;0;0;0.47;N
5575;54;0;0;0;0.6;N
32692;67;0;0;0;0;N
16045;48;0;0;0;1;N
6341;55;0;0;0;0.71;N
18984;53;0;0;0;1;N
15468;33;0;0;0;0.99;N
45849;47;0;0;0;0.01;N
611;78;0;0;0;0.14;N
15456;62;0;0;0;0.01;N
31411;59;0;0;0;0.69;N
37220;43;0;0;0;0;N
41131;41;0;0;0;0.19;N
21384;63;0;0;0;0.02;N
15359;46;0;0;0;0.18;N
17611;25;0;0;0;0.08;N
18028;48;0;0;0;0.24;N
4037;42;0;0;0;0.04;N
4122;35;0;0;0;0.11;N
35594;70;0;0;0;0.13;N
45755;49;0;0;0;0.07;N
41224;37;0;0;0;0.73;N
23905;73;0;0;0;0.04;N
10608;77;0;0;0;0.24;N
37074;55;0;0;0;0.15;N
30137;54;0;0;0;0;S
15124;42;0;0;0;0.01;N
5366;57;0;0;0;0.22;N
10950;71;0;0;0;0.57;N
2157;68;0;0;0;1;N
61987;55;0;0;0;0.24;N
36842;69;0;0;0;0;N
37772;79;0;0;0;0.01;N
29996;50;0;0;0;0.1;N
27981;59;0;0;0;0.64;N
29519;48;0;0;0;0.58;N
28135;53;0;0;0;0.96;N
35434;62;0;0;0;0;N
10013;24;0;0;0;0.02;N
34635;45;0;0;0;1;N
30863;51;0;0;0;0.03;N
31768;52;0;0;0;0.08;N
40249;55;0;0;0;0.02;N
6951;64;0;0;0;0.16;N
38951;62;0;0;0;0.22;N
4795;31;0;0;0;0.22;N
38557;84;0;0;0;0.02;N
62174;42;0;0;0;0.13;N
14840;42;0;0;0;0.19;N
62473;37;0;0;0;0;N
41078;23;0;0;0;0;N
5966;74;0;0;0;0;N
45831;62;0;0;0;0.32;N
21088;34;0;0;0;0;N
36443;64;0;0;0;0.02;N
45690;63;0;0;0;0;N
23568;60;0;0;0;0.38;N
34258;25;0;0;0;0;N
37553;64;0;0;0;0.53;N
11133;43;0;0;0;0.02;N
15528;47;0;0;0;0.29;N
4609;28;0;0;0;0.78;N
16677;36;0;0;0;0.01;N
5129;65;0;0;0;0.01;N
41560;55;0;0;0;0.02;N
32345;34;0;0;0;0.14;N
10244;51;0;0;0;0.52;N
23197;49;0;0;0;0.16;N
5886;57;0;0;0;0.19;N
62539;44;0;0;0;0;N
15436;31;0;0;0;0.94;N
19079;43;0;0;0;0;N
6477;36;0;0;0;0;N
37070;62;0;0;0;0.13;N
21652;76;0;0;0;0.02;N
21147;52;0;0;0;0;N
16771;50;0;0;0;1;N
8330;32;0;0;0;0.26;N
2437;51;0;0;0;0.04;N
29480;82;0;0;0;0.01;N
11389;55;0;0;0;0.04;N
16913;48;0;0;0;1;N
7405;74;0;0;0;0.19;N
15573;33;0;0;0;0;N
28792;37;0;0;0;0.04;N
61934;63;0;0;0;0.03;N
40940;30;0;0;0;1;N
7026;53;0;0;0;0.37;N
34590;44;0;0;0;0.06;N
38849;57;0;0;0;0.61;S
45678;31;0;0;0;0.25;N
4678;79;0;0;0;0.05;N
28025;29;0;0;0;0;N
28894;45;0;0;0;0;N
556;55;0;0;0;0.29;N
36117;29;0;0;0;0.07;N
3965;69;0;0;0;0.05;N
9260;40;0;0;0;0.99;S
38679;87;0;0;0;0.29;N
29440;57;0;0;0;0.57;N
6614;68;0;0;0;0.2;N
18783;58;0;0;0;0.02;N
19448;67;0;0;0;0.03;N
32460;57;0;0;0;0.17;N
8757;50;0;0;0;0.29;N
18371;37;0;0;0;0.03;N
23433;53;0;0;0;0.3;N
16022;35;0;0;0;0.68;N
30235;56;0;0;0;0.81;N
34853;53;0;0;0;0;N
1149;32;0;0;0;0.09;N
29387;72;0;0;0;0.03;N
31117;48;0;0;0;0.25;N
17895;39;0;0;0;0.05;N
36715;26;0;0;0;0.84;N
29504;56;0;0;0;0.09;N
19650;72;0;0;0;0.45;N
14728;58;0;0;0;0.39;N
24821;54;0;0;0;0.19;N
33681;44;0;0;0;0.06;N
40316;31;0;0;0;0.08;N
14430;48;0;0;0;0;N
6547;45;0;0;0;0.03;N
25032;49;0;0;0;1;S
39390;51;0;0;0;0.2;N
31821;43;0;0;0;0.22;N
10909;46;0;0;0;0.02;N
32813;46;0;0;0;0.01;N
40626;32;0;0;0;0.66;N
44722;42;0;0;0;0.01;N
8630;58;0;0;0;0.01;N
31203;58;0;0;0;0.07;N
9317;65;0;0;0;0.16;N
16820;88;0;0;0;0.01;N
21377;46;0;0;0;0;N
18904;32;0;0;0;0.34;N
32403;25;0;0;0;0.13;N
19255;73;0;0;0;0.02;N
62569;83;0;0;0;0.03;N
45671;37;0;0;0;0.1;N
19763;48;0;0;0;0.13;N
22403;77;0;0;0;0.06;N
10926;54;0;0;0;0;N
16409;38;0;0;0;0.22;N
7049;55;0;0;0;0.22;S
61744;40;0;0;0;0.3;N
25638;60;0;0;0;0.78;N
20943;39;0;0;0;1;S
31379;69;0;0;0;0.09;N
19425;54;0;0;0;0.02;N
25411;40;0;0;0;0.36;N
37558;69;0;0;0;0.41;N
61756;67;0;0;0;0.02;N
6847;35;0;0;0;0.1;N
20633;31;0;0;0;0.02;N
35908;34;0;0;0;0.16;N
23001;30;0;0;0;0;N
17968;28;0;0;0;0.68;N
34648;31;0;0;0;0.05;N
39856;73;0;0;0;0.03;N
32035;28;0;0;0;1;N
8033;37;0;0;0;0.09;N
24364;42;0;0;0;1;N
18690;49;0;0;0;0.29;N
14555;61;0;0;0;0.04;N
16794;78;0;0;0;0.01;N
29308;41;0;0;0;0.94;N
16370;41;0;0;0;0.93;N
44979;82;0;0;0;0;N
6476;51;0;0;0;0.45;N
41147;53;0;0;0;0.58;N
1696;68;0;0;0;0.32;N
40472;62;0;0;0;0;N
14384;31;0;0;0;0;N
33756;33;0;0;0;0.01;N
46001;52;0;0;0;0.1;N
41526;73;0;0;0;0.03;N
33311;52;0;0;0;0.04;N
19090;26;0;0;0;0.1;N
62439;56;0;0;0;0.02;N
10682;31;0;0;0;0.25;N
28473;50;0;0;0;0;N
9494;58;0;0;0;0.05;N
274;38;0;0;0;0.29;N
11799;34;0;0;0;0;N
40756;48;0;0;0;1;N
39868;47;0;0;0;0.69;N
28702;51;0;0;0;0.33;N
35468;56;0;0;0;0.1;N
34533;57;0;0;0;0.01;N
4041;79;0;0;0;0.03;N
33512;65;0;0;0;0.07;N
23055;64;0;0;0;0.2;N
15809;43;0;0;0;0.29;N
22926;66;0;0;0;0.06;N
10475;54;0;0;0;0;N
186;73;0;0;0;0.05;N
25676;68;0;0;0;0.13;N
4225;65;0;0;0;0.26;N
62130;62;0;0;0;0;N
45840;51;0;0;0;0.67;N
18827;47;0;0;0;1;N
18254;77;0;0;0;0.07;N
18481;55;0;0;0;0.09;N
4384;58;0;0;0;0.08;N
32260;31;0;0;0;0.84;N
34926;71;0;0;0;0.01;N
21351;48;0;0;0;0.06;N
16737;63;0;0;0;0.28;N
19031;55;0;0;0;0.77;N
39260;53;0;0;0;0.66;N
40986;75;0;0;0;0.51;N
45516;60;0;0;0;0.12;N
24907;60;0;0;0;1;N
5860;51;0;0;0;0.05;N
34837;63;0;0;0;0.57;N
38483;40;0;0;0;0.26;N
40243;37;0;0;0;0.65;N
19124;42;0;0;0;0.56;S
32119;43;0;0;0;0.19;N
18364;59;0;0;0;0.01;N
10432;43;0;0;0;0.03;N
35932;47;0;0;0;0.02;N
17952;44;0;0;0;0.19;N
15822;72;0;0;0;0.03;S
35889;39;0;0;0;0.27;N
14481;28;0;0;0;0.1;N
22986;89;0;0;0;0.01;N
17289;53;0;0;0;0.02;N
5217;76;0;0;0;0.28;N
25464;55;0;0;0;0.22;N
5781;54;0;0;0;0.35;N
33247;30;0;0;0;0.07;N
23932;81;0;0;0;0.21;N
34534;49;0;0;0;0;N
36071;62;0;0;0;0.03;N
45705;26;0;0;0;0.28;N
15401;29;0;0;0;0.16;N
44709;43;0;0;0;0.06;N
20139;31;0;0;0;0.55;N
861;63;0;0;0;1;N
19476;60;0;0;0;0.05;N
24942;30;0;0;0;0.06;N
11519;26;0;0;0;0.91;S
21308;59;0;0;0;0.05;N
29065;52;0;0;0;0.06;N
24925;63;0;0;0;0.03;N
32381;32;0;0;0;0.07;N
2739;45;0;0;0;0.01;N
4423;61;0;0;0;0.11;S
33145;73;0;0;0;0;N
41048;54;0;0;0;0.87;N
23250;36;0;0;0;0.33;N
2422;71;0;0;0;0.12;N
1791;45;0;0;0;0;N
62446;35;0;0;0;1;N
39177;37;0;0;0;0.97;N
31604;64;0;0;0;0.18;N
62289;64;0;0;0;0.09;N
34935;39;0;0;0;0.28;S
8544;35;0;0;0;0.96;N
7433;44;0;0;0;0;N
4649;65;0;0;0;0.04;N
34537;79;0;0;0;0.01;N
29297;66;0;0;0;0;N
45997;49;0;0;0;0.11;N
14358;64;0;0;0;0.11;N
32656;25;0;0;0;0.12;N
35489;37;0;0;0;0.33;N
24292;78;0;0;0;0.42;N
28487;46;0;0;0;0.14;N
39555;63;0;0;0;0.1;N
2529;54;0;0;0;0.08;N
30663;25;0;0;0;0.06;N
23219;39;0;0;0;0.38;N
10794;40;0;0;0;0.03;N
18498;55;0;0;0;0.63;N
25544;40;0;0;0;0.34;N
21007;37;0;0;0;0.04;N
4577;46;0;0;0;0.33;N
5315;39;0;0;0;0.35;N
10252;49;0;0;0;0.05;N
35043;61;0;0;0;0.02;N
16598;53;0;0;0;0.03;N
61609;42;0;0;0;0.2;N
44802;47;0;0;0;0.95;N
21718;61;0;0;0;0;N
61860;49;0;0;0;0.01;N
8870;37;0;0;0;0.03;N
38481;24;0;0;0;0;N
4133;67;0;0;0;0.09;N
61291;33;0;0;0;0.45;N
61711;50;0;0;0;0.01;N
38749;53;0;0;0;0.08;N
32666;46;0;0;0;0.72;S
17521;45;0;0;0;0.01;N
36381;61;0;0;0;1;N
18039;51;0;0;0;0.29;N
15715;57;0;0;0;0.72;S
30195;45;0;0;0;0.05;N
19141;47;0;0;0;0.46;N
5814;28;0;0;0;0.47;N
33863;77;0;0;0;1;N
7666;36;0;0;0;0.36;N
15356;36;0;0;0;0.31;S
34236;55;0;0;0;0.16;N
14637;46;0;0;0;0.82;N
25635;40;0;0;0;1;N
7559;55;0;0;0;0.36;N
28388;41;0;0;0;0.1;N
61468;41;0;0;0;0;N
30135;33;0;0;0;0.18;N
62121;40;0;0;0;0.12;N
16843;68;0;0;0;0.48;N
38341;40;0;0;0;0.51;N
4004;66;0;0;0;0.54;N
5712;39;0;0;0;0.15;N
25145;63;0;0;0;0.26;N
61123;49;0;0;0;0.06;N
9784;48;0;0;0;0.28;N
16968;77;0;0;0;0.11;N
27938;72;0;0;0;0.01;N
61794;50;0;0;0;0.89;S
29923;27;0;0;0;0;N
2866;58;0;0;0;0.03;N
9429;46;0;0;0;0.55;N
31243;43;0;0;0;0.6;N
22062;55;0;0;0;0.02;N
40488;53;0;0;0;0.36;N
16705;77;0;0;0;0.35;N
61137;40;0;0;0;0.38;N
39580;86;0;0;0;0.06;N
18563;49;0;0;0;0.09;N
5751;68;0;0;0;0.51;N
61182;75;0;0;0;0.29;N
61814;49;0;0;0;0.57;N
15122;43;0;0;0;0.07;N
33618;60;0;0;0;0.94;N
60950;48;0;0;0;0.24;N
10277;74;0;0;0;0.04;N
34576;52;0;0;0;0.08;N
10214;34;0;0;0;0.07;N
25048;35;0;0;0;0.14;N
23562;36;0;0;0;0.5;N
16360;53;0;0;0;0.01;N
218;39;0;0;0;0.74;N
21376;65;0;0;0;0.05;N
15674;36;0;0;0;0;N
31320;44;0;0;0;0.78;N
24934;31;0;0;0;0.75;N
7154;44;0;0;0;0.36;N
32351;29;0;0;0;0.86;N
19521;38;0;0;0;0.03;N
4239;61;0;0;0;0.1;N
19075;76;0;0;0;0.02;N
29054;61;0;0;0;1;N
30065;45;0;0;0;0.31;N
21154;24;0;0;0;0.62;S
4747;46;0;0;0;0.51;N
35442;76;0;0;0;0;N
35383;57;0;0;0;0;N
40885;61;0;0;0;0.14;N
19022;46;0;0;0;0.13;N
40840;53;0;0;0;0.24;N
24867;42;0;0;0;0.38;N
15132;38;0;0;0;0.43;N
23706;45;0;0;0;0.5;N
31073;80;0;0;0;0.02;N
44674;51;0;0;0;0.26;N
6583;57;0;0;0;0.39;N
25649;39;0;0;0;0.07;N
30851;47;0;0;0;0.5;N
1206;57;0;0;0;0.31;N
44984;54;0;0;0;0.21;N
35568;61;0;0;0;0.24;N
10735;42;0;0;0;0.22;N
39957;90;0;0;0;1;N
35689;51;0;0;0;0.82;N
10991;59;0;0;0;0.1;N
19613;75;0;0;0;0.03;N
9238;68;0;0;0;0.02;N
62312;39;0;0;0;0.02;N
28362;59;0;0;0;0.51;N
7527;71;0;0;0;0.06;N
64950;52;0;0;0;0.54;N
61406;30;0;0;0;0.06;N
41142;38;0;0;0;0.32;N
632;41;0;0;0;0.62;N
20615;33;0;0;0;0.31;N
3999;66;0;0;0;0.07;N
22664;37;0;0;0;0.43;N
34153;51;0;0;0;0.02;N
23930;39;0;0;0;0.73;N
22673;44;0;0;0;0.1;N
33166;48;0;0;0;0.71;N
8317;71;0;0;0;0.11;N
30390;54;0;0;0;0.15;N
7920;34;0;0;0;0.32;N
17150;41;0;0;0;0.07;N
4227;37;0;0;0;0.02;N
4209;59;0;0;0;0.07;N
6836;64;0;0;0;0.01;N
35422;51;0;0;0;0.52;N
14758;67;0;0;0;0.07;N
21509;59;0;0;0;0.24;N
9622;46;0;0;0;0.35;S
45715;71;0;0;0;0.05;N
28146;68;0;0;0;0.07;N
45637;65;0;0;0;0.22;N
38562;26;0;0;0;0.01;N
39284;78;0;0;0;0;N
39405;62;0;0;0;0.79;N
25368;60;0;0;0;0.93;N
14419;40;0;0;0;0.95;N
25528;64;0;0;0;0.1;N
20297;53;0;0;0;0.12;N
8660;54;0;0;0;0.2;N
18045;31;0;0;0;0.56;N
23287;51;0;0;0;0.18;N
35157;42;0;0;0;0.05;N
28536;63;0;0;0;0.02;N
2815;56;0;0;0;0.03;N
29034;67;0;0;0;0.42;N
25569;41;0;0;0;0.73;N
18805;54;0;0;0;0.49;N
39806;75;0;0;0;1;N
40406;60;0;0;0;0.29;N
33485;46;0;0;0;0.35;N
31212;52;0;0;0;0.04;N
23573;44;0;0;0;0.48;N
30075;55;0;0;0;1;N
24057;84;0;0;0;0.02;N
30803;59;0;0;0;0;N
21089;37;0;0;0;1;N
31901;38;0;0;0;0.08;N
8809;61;0;0;0;1;N
18402;47;0;0;0;0.13;N
732;52;0;0;0;0.03;N
25693;39;0;0;0;1;N
40653;48;0;0;0;0.26;N
8668;47;0;0;0;0.64;N
2224;66;0;0;0;0.04;N
364;54;0;0;0;0.07;N
31397;53;0;0;0;0.5;N
20643;74;0;0;0;0.04;N
34212;81;0;0;0;0.01;N
11317;64;0;0;0;0.14;N
9540;36;0;0;0;0.3;N
36558;58;0;0;0;0;N
29225;49;0;0;0;0.01;N
6400;73;0;0;0;0.05;N
61535;68;0;0;0;0.24;N
62345;67;0;0;0;0.04;N
2181;71;0;0;0;0.03;N
60788;58;0;0;0;0.92;N
2206;36;0;0;0;0.33;N
34264;67;0;0;0;0.02;N
39809;85;0;0;0;0.01;N
10515;69;0;0;0;0;N
5997;33;0;0;0;0.33;N
29926;77;0;0;0;0;N
31658;37;0;0;0;0.7;N
38175;81;0;0;0;0.38;N
40324;40;0;0;0;0.02;N
34370;32;0;0;0;0;N
27958;55;0;0;0;0.02;N
29954;54;0;0;0;0.48;N
38666;40;0;0;0;0.65;N
9394;54;0;0;0;0.03;N
16567;40;0;0;0;0.16;N
29061;78;0;0;0;0.01;N
8469;91;0;0;0;0.03;N
62572;66;0;0;0;0.07;N
64738;42;0;0;0;0.09;N
9785;59;0;0;0;1;N
32842;62;0;0;0;0.9;S
9601;82;0;0;0;0;N
32537;56;0;0;0;0.74;N
29808;85;0;0;0;0.03;N
23872;50;0;0;0;0;N
24728;63;0;0;0;0.45;N
39626;55;0;0;0;0.05;N
9206;56;0;0;0;0.53;N
37898;55;0;0;0;0.54;N
15845;33;0;0;0;0.98;N
28365;74;0;0;0;0.06;N
39220;80;0;0;0;0.02;N
21830;48;0;0;0;0.05;N
45124;58;0;0;0;0.11;N
28624;40;0;0;0;0;N
20884;32;0;0;0;0.6;N
60863;35;0;0;0;0.25;N
40435;69;0;0;0;0.03;N
45317;45;0;0;0;0;N
11719;48;0;0;0;0;N
41354;48;0;0;0;0.08;N
19996;61;0;0;0;0;N
17312;87;0;0;0;0;N
18709;42;0;0;0;0.22;N
36454;53;0;0;0;0.41;N
35588;28;0;0;0;0.03;N
24726;58;0;0;0;0.85;N
45162;28;0;0;0;0;N
5454;51;0;0;0;0.1;N
20111;69;0;0;0;0.11;N
10628;37;0;0;0;0.21;N
30597;47;0;0;0;0.55;N
6897;56;0;0;0;0.29;N
61249;42;0;0;0;0.77;S
15371;56;0;0;0;0.31;N
36249;47;0;0;0;0.21;N
44562;57;0;0;0;0.18;N
64592;62;0;0;0;0.06;N
33506;59;0;0;0;0.03;N
31448;30;0;0;0;0.95;N
30057;36;0;0;0;0.07;N
33950;62;0;0;0;0.07;N
21227;64;0;0;0;0.1;N
14913;56;0;0;0;0.37;N
10925;40;0;0;0;0.15;N
2347;70;0;0;0;0.55;N
8412;44;0;0;0;0.65;N
33641;74;0;0;0;0.34;N
46008;45;0;0;0;0.08;N
40858;34;0;0;0;0.04;N
8310;83;0;0;0;0.01;N
23318;71;0;0;0;0.03;N
29992;37;0;0;0;0.22;N
33912;43;0;0;0;0.2;N
32047;86;0;0;0;0.02;N
17415;32;0;0;0;0.19;N
38418;54;0;0;0;0.63;N
22893;64;0;0;0;0.16;N
36709;68;0;0;0;0.01;N
64880;81;0;0;0;0.13;N
20531;40;0;0;0;0.96;N
38942;29;0;0;0;0.49;N
8272;57;0;0;0;0.06;N
10494;22;0;0;0;1;N
22139;82;0;0;0;0;N
6729;68;0;0;0;0.12;N
44645;56;0;0;0;0.17;N
6902;43;0;0;0;0;N
25341;77;0;0;0;0.02;N
20588;78;0;0;0;0.05;N
6446;24;0;0;0;0.83;N
28995;46;0;0;0;1;N
8730;54;0;0;0;0.27;N
23687;55;0;0;0;0.54;N
16613;66;0;0;0;0.39;N
28460;50;0;0;0;1;N
17281;57;0;0;0;0.04;N
21799;42;0;0;0;0.01;N
20809;68;0;0;0;0.45;N
17161;76;0;0;0;0;N
9066;72;0;0;0;0.07;N
4002;66;0;0;0;0.05;N
60942;63;0;0;0;0.29;N
16020;58;0;0;0;0.52;N
5127;43;0;0;0;0.11;N
37000;54;0;0;0;0;N
19452;73;0;0;0;0.04;N
7230;30;0;0;0;1;N
32555;45;0;0;0;0.93;N
11806;62;0;0;0;0.36;N
64870;43;0;0;0;0.33;N
31183;62;0;0;0;0.33;N
10807;42;0;0;0;0.02;N
5219;71;0;0;0;0.06;N
64637;66;0;0;0;0;N
35022;60;0;0;0;1;N
9120;51;0;0;0;0;N
1062;54;0;0;0;0.06;N
9850;60;0;0;0;0.1;N
8133;46;0;0;0;0.12;N
7977;33;0;0;0;0.96;S
32297;48;0;0;0;0.03;N
39982;67;0;0;0;0.84;N
18100;40;0;0;0;0.51;N
11526;91;0;0;0;0.03;N
16648;29;0;0;0;1;N
40136;44;0;0;0;0.13;N
60959;42;0;0;0;1;N
9201;26;0;0;0;0.05;N
34785;55;0;0;0;0.34;N
